KEY,SKEY,AAF1,CBAA_1
100013219,197100012340,2,4
100013220,197100019234,2,4
100013221,197100019251,1,3
100013222,197100018477,2,4
100013223,197100019237,2,3
100013224,197100019242,1,4
100013226,198100000183,1,2
100013227,197100017524,2,3
100013228,197100017912,1,3
100013229,197100002284,2,4
100013230,197100007038,2,3
100013231,197100012429,1,4
100013232,197100011178,2,2
100013233,197100019254,1,4
100013234,197100019230,2,3
100013235,197100017447,2,4
100013236,197100019255,1,4
100013238,197100014562,2,4
100013239,197100019256,2,4
100013240,197100019070,2,3
100013241,197100009227,2,3
100013242,197100016957,1,4
100013243,197100019252,2,3
100013244,197100013967,2,4
100013245,197100012125,2,4
100013246,197100015777,2,3
100013247,197100010346,2,4
100013248,197100019233,2,4
100013249,197100017351,2,4
100013250,197100017563,2,4
100013251,197100016701,2,3
100013252,197100019244,1,3
100013253,197100018279,2,4
100013254,197100016135,2,3
100013255,197100019268,1,4
100013256,197100007520,2,3
100013257,197100019236,2,3
100013258,197100005850,1,3
100013259,197100018268,2,4
100013260,197100019260,1,3
100013261,197100017857,2,3
100013262,197100017087,2,3
100013263,197100019285,1,4
100013264,197100007276,2,3
100013265,197100019288,2,4
100013266,197100017864,2,4
100013267,197100019279,2,4
100013268,197100017946,2,4
100013269,197100014266,2,4
100013270,197100013641,2,3
100013272,197100014552,2,3
100013273,197100016824,1,2
100013274,197100019271,2,4
100013275,197100007187,2,4
100013276,197100012752,1,4
100013277,197100019151,1,4
100013278,197100019294,1,3
100013279,197100019289,2,4
100013280,197100019060,1,1
100013281,197100017908,1,3
100013282,197100017107,2,4
100013283,197100018714,1,4
100013284,197100013139,1,4
100013286,197100014392,2,2
100013287,197100018703,1,2
100013288,197100017824,2,3
100013289,197100019306,1,3
100013290,197100016804,1,2
100013291,197100018712,2,3
100013292,197100016233,1,2
100013294,197100019320,1,4
100013295,197100017027,1,3
100013296,197100019323,1,3
100013297,197100007404,1,3
100013298,197100019319,1,3
100013299,197100000490,1,1
100013301,197100017031,1,3
100013302,197100015882,2,3
100013303,197100018426,2,3
100013304,197100016255,1,4
100013305,197100014321,2,4
100013306,197100007681,1,3
100013307,197100013465,2,1
100013308,197100018760,2,3
100013309,197100006778,1,3
100013310,197100002677,1,4
100013311,197100018967,1,4
100013312,197100018001,2,4
100013313,197100007645,1,4
100013314,197100017425,2,3
100013315,197100016733,1,1
100013316,197100001855,1,4
100013317,197100009334,2,2
100013318,197100019339,2,2
100013319,197100007383,1,2
100013321,197100019345,1,4
100013322,197100015939,2,4
100013323,197100007853,2,3
100013324,197100014359,1,4
100013325,197100009297,2,2
100013326,197100017217,2,4
100013327,197100006820,2,4
100013328,197100005515,2,2
100013329,197100019369,1,3
100013330,197100004360,2,2
100013331,197100013784,2,3
100013332,197100019330,2,4
100013333,197100019357,2,4
100013334,197100002105,2,4
100013335,197100011076,1,3
100013337,197100009069,1,4
100013339,197100019368,2,2
100013340,197100008183,2,4
100013341,197100019363,2,4
100013342,197100017261,2,3
100013343,197100019376,1,4
100013344,197100019180,2,2
100013345,197100018504,2,3
100013347,197100015344,2,2
100013348,197100019378,2,2
100013349,197100008496,2,3
100013350,197100019333,2,3
100013351,197100019379,1,2
100013352,198100000523,1,2
100013353,197100019387,2,4
100013354,197100016625,2,3
100013355,197100019386,2,4
100013356,197100008918,1,4
100013357,197100018310,2,3
100013358,197100008660,2,4
100013359,197100011275,1,2
100013360,197100017414,2,3
100013361,197100005676,2,2
100013363,197100005684,2,3
100013364,197100017979,1,2
100013365,197100019392,2,2
100013366,197100002038,1,4
100013367,197100001328,2,1
100013368,197100019404,1,4
100013370,197100019375,2,3
100013371,197100009229,2,3
100013372,197100019217,2,4
100013373,197100000980,1,4
100013374,197100012697,1,4
100013375,197100016602,2,4
100013376,197100007992,1,3
100013377,197100019391,2,4
100013378,197100019419,2,3
100013379,197100019418,2,4
100013380,197100019416,2,2
100013381,197100013599,2,3
100013383,197100019428,1,4
100013384,197100019420,2,4
100013386,197100019421,2,4
100013387,197100019431,2,4
100013388,197100019411,2,4
100013389,197100019170,2,3
100013390,197100012873,2,4
100013391,197100011531,1,4
100013392,197100018827,1,4
100013393,197100016659,2,4
100013394,197100011136,2,4
100013395,197100018078,2,2
100013396,197100014746,2,4
100013397,197100019453,2,3
100013398,197100016622,2,3
100013399,197100018833,2,2
100013400,197100007087,2,3
100013401,197100017540,2,1
100013402,197100010647,1,2
100013403,197100008975,2,3
100013404,197100014915,2,3
100013405,197100017860,1,1
100013406,197100019408,2,3
100013407,197100002893,2,3
100013410,197100018927,2,4
100013411,197100019481,1,4
100013412,197100016839,1,4
100013413,197100014112,1,4
100013414,197100019445,2,3
100013415,197100019463,2,3
100013416,197100019460,2,4
100013417,197100013076,2,4
100013418,197100019157,1,4
100013419,197100015961,1,4
100013420,197100017320,2,3
100013421,197100019493,2,3
100013422,197100015445,1,4
100013423,197100015521,1,3
100013424,197100005808,1,4
100013425,197100017751,2,2
100013426,197100019499,2,4
100013428,197100019495,2,3
100013429,197100005234,2,3
100013430,197100004889,1,4
100013431,197100019512,1,3
100013432,197100019412,2,1
100013433,197100017923,2,4
100013434,197100019464,2,3
100013435,197100013680,2,3
100013436,197100014058,1,4
100013437,197100006337,2,4
100013438,197100009723,2,3
100013439,197100011222,2,3
100013441,197100019531,1,3
100013442,197100006899,1,2
100013443,197100017757,1,3
100013445,197100014776,2,3
100013446,197100017705,1,3
100013447,197100019336,2,2
100013448,198100000513,1,4
100013449,197100018515,2,3
100013450,197100011671,1,4
100013451,197100004890,1,3
100013452,197100018514,2,4
100013453,197100012775,1,4
100013454,197100019483,2,4
100013455,197100019454,2,4
100013456,197100018415,1,3
100013457,197100016124,2,2
100013458,197100017712,1,2
100013459,197100019544,1,4
100013460,197100005946,2,3
100013461,197100009051,1,4
100013462,197100012248,1,2
100013463,197100017421,1,3
100013464,197100007955,1,4
100013465,197100017061,1,2
100013466,197100019517,1,2
100013467,197100019527,2,3
100013468,197100015669,1,3
100013469,197100010641,2,4
100013470,197100006125,1,2
100013471,197100019542,2,4
100013472,197100005419,2,2
100013473,197100015908,2,4
100013474,197100006747,2,4
100013475,197100016921,2,4
100013476,197100006574,1,4
100013477,197100019546,1,4
100013478,197100019567,1,3
100013479,197100006709,2,4
100013480,197100015827,2,3
100013481,197100019557,1,2
100013482,197100013482,1,3
100013483,197100001002,2,2
100013485,197100006185,1,3
100013486,197100017883,2,2
100013487,197100018567,2,4
100013488,197100015723,2,1
100013489,198100000800,2,2
100013490,197100018245,2,4
100013491,197100019569,2,4
100013492,197100018523,2,3
100013493,197100017348,2,4
100013494,197100015865,2,4
100013495,197100014622,2,4
100013496,197100017638,1,2
100013497,197100019006,1,4
100013498,197100017278,1,4
100013499,197100019580,2,4
100013500,197100011676,2,3
100013501,197100014381,1,1
100013502,197100018624,2,3
100013503,197100005193,2,3
100013504,197100017175,2,3
100013505,197100019591,1,4
100013506,197100019281,2,3
100013507,197100019588,2,3
100013508,197100019594,1,3
100013509,197100001511,2,2
100013510,197100009007,1,4
100013511,197100019597,2,4
100013513,197100019599,2,4
100013514,197100019590,2,2
100013515,197100019229,2,4
100013516,197100013030,2,3
100013517,197100001611,1,2
100013518,197100012470,1,4
100013519,197100007746,1,4
100013520,197100015978,1,3
100013521,197100014012,1,3
100013522,197100012869,2,3
100013523,197100015539,1,3
100013524,197100017725,1,3
100013525,197100005517,1,1
100013526,197100001386,1,2
100013527,197100007313,1,2
100013528,197100016162,1,4
100013529,197100019617,2,3
100013531,197100016070,2,4
100013533,197100013302,2,4
100013534,197100017703,1,3
100013535,197100016597,2,4
100013536,197100017913,2,3
100013537,197100019533,2,2
100013538,197100013363,1,3
100013539,197100018444,1,2
100013540,197100018928,1,2
100013542,197100008338,1,2
100013543,197100018464,1,2
100013544,197100008974,1,2
100013545,197100017295,2,4
100013546,197100014278,1,4
100013547,197100013687,2,3
100013548,197100012789,2,2
100013549,197100017616,2,4
100013550,197100013602,1,4
100013551,197100008498,2,4
100013552,197100019348,2,3
100013553,197100015019,2,4
100013555,197100017279,1,3
100013556,197100015633,2,4
100013557,197100014117,2,4
100013558,197100019654,2,2
100013559,197100007734,1,2
100013560,197100016104,2,3
100013561,197100019655,2,3
100013562,197100013896,2,4
100013563,197100010935,2,4
100013564,197100019660,2,2
100013565,197100014340,2,4
100013566,197100016545,1,3
100013567,197100006443,1,2
100013568,197100019526,1,2
100013569,197100018254,2,4
100013570,197100019671,2,4
100013571,197100019409,1,3
100013572,197100004699,1,2
100013573,197100016761,1,3
100013574,197100014271,1,2
100013575,197100017752,2,3
100013576,197100019664,2,3
100013577,197100019482,2,3
100013578,197100019681,2,3
100013579,197100009290,2,2
100013580,197100018468,2,3
100013581,198100000806,1,4
100013582,198100000810,1,2
100013583,197100001867,1,4
100013584,198100000807,1,3
100013585,198100000809,1,4
100013586,197100019500,1,4
100013587,197100012213,2,3
100013588,197100019312,2,3
100013589,198100000625,1,3
100013590,197100012467,2,4
100013591,198100000797,2,3
100013592,198100000815,1,3
100013593,198100000812,1,3
100013594,197100002725,1,3
100013595,197100011239,2,4
100013597,198100000814,1,3
100013598,197100017804,2,2
100013599,197100014139,2,4
100013600,197100002441,2,3
100013601,197100015784,1,4
100013602,197100003576,1,4
100013603,197100019714,1,3
100013604,197100013759,1,3
100013605,197100015752,2,3
100013606,197100019713,2,2
100013608,197100008205,1,3
100013609,197100007046,1,4
100013610,197100019506,2,4
100013611,197100012547,2,3
100013612,197100007189,2,2
100013613,197100018242,2,4
100013614,197100014662,2,4
100013615,197100019717,2,2
100013616,197100006727,1,4
100013617,197100019739,2,3
100013618,197100018741,2,4
100013619,198100000817,1,4
100013620,197100019650,1,4
100013622,197100007661,2,4
100013624,197100018574,1,1
100013625,197100019736,1,3
100013626,198100000818,1,4
100013627,198100000820,1,4
100013628,197100019761,1,3
100013629,197100012722,2,3
100013630,197100019738,2,4
100013631,197100016251,2,4
100013632,197100018762,2,2
100013633,197100019741,1,4
100013634,197100016850,2,2
100013635,197100019770,2,4
100013636,198100000826,2,2
100013637,197100011343,2,3
100013638,197100019764,1,3
100013639,197100019760,2,4
100013640,197100017761,2,4
100013641,197100004192,2,4
100013643,197100019779,2,4
100013645,197100018620,1,4
100013646,197100019788,2,4
100013647,197100019777,2,4
100013649,198100000827,1,4
100013650,197100019355,2,4
100013651,197100015187,1,3
100013652,197100007961,1,3
100013653,198100000819,1,4
100013654,197100019678,2,4
100013655,197100017024,1,4
100013656,197100017510,2,3
100013658,197100019781,2,3
100013659,197100019629,2,3
100013660,197100019799,1,2
100013661,197100016488,2,3
100013662,197100019772,2,3
100013663,197100006336,1,4
100013664,198100000831,1,3
100013665,197100016566,1,3
100013667,197100019805,1,4
100013668,197100015999,2,2
100013669,197100014951,2,3
100013671,197100015250,2,3
100013673,197100014497,2,4
100013674,197100006461,2,4
100013675,197100019817,2,2
100013676,197100009961,2,2
100013677,197100015985,1,4
100013678,198100000829,1,2
100013679,197100001072,2,3
100013680,197100006088,2,2
100013682,197100018145,1,4
100013683,197100000892,2,3
100013684,197100016263,2,4
100013685,197100016022,1,3
100013686,197100013534,1,3
100013687,197100017051,2,3
100013688,197100006921,2,4
100013689,197100014843,2,3
100013690,197100005896,2,4
100013691,197100006889,2,3
100013692,197100015040,2,4
100013693,197100018853,2,3
100013694,197100018122,2,4
100013695,197100008143,2,3
100013696,197100017081,2,4
100013698,197100008511,1,4
100013699,197100017272,2,3
100013700,197100005858,1,2
100013701,197100013233,2,3
100013702,197100011726,2,3
100013703,197100019598,2,1
100013704,197100001543,2,4
100013705,197100019776,1,2
100013706,197100019768,1,4
100013707,197100007790,1,4
100013708,198100000841,1,3
100013709,197100019718,2,4
100013710,197100019853,2,2
100013711,197100012995,1,4
100013712,197100008858,2,2
100013713,197100019856,2,3
100013714,197100019839,2,1
100013715,197100013082,2,4
100013716,198100000743,1,4
100013717,197100014726,2,1
100013718,197100015646,2,4
100013719,197100019862,2,3
100013720,197100010149,2,4
100013721,197100019846,2,2
100013722,197100017203,1,3
100013724,197100019041,1,4
100013725,197100019349,1,2
100013727,198100000846,1,4
100013728,197100014820,2,3
100013729,197100019758,2,1
100013730,198100000840,1,4
100013731,197100019796,1,4
100013732,197100007852,2,2
100013733,197100019613,2,2
100013734,197100014809,1,3
100013735,198100000844,1,3
100013736,197100019818,2,4
100013737,197100003751,1,4
100013738,198100000848,1,2
100013739,197100017620,2,2
100013740,198100000847,1,3
100013741,197100019835,2,4
100013742,197100019893,1,4
100013743,197100019857,2,3
100013744,197100019895,1,3
100013745,197100019892,2,3
100013746,197100005282,1,2
100013747,197100014670,1,3
100013748,197100016157,1,3
100013749,197100019909,2,4
100013750,197100019899,1,3
100013751,197100019179,2,2
100013752,197100008281,2,3
100013753,197100019900,2,4
100013754,197100019903,2,3
100013755,198100000836,1,3
100013756,197100019908,1,3
100013757,197100017947,2,2
100013758,197100019919,1,3
100013759,197100015534,2,3
100013760,197100014617,1,4
100013761,197100013379,2,3
100013762,197100006325,1,4
100013763,197100019334,1,4
100013764,198100000851,1,3
100013765,197100002600,2,3
100013766,197100019873,2,4
100013767,197100019841,2,4
100013768,197100018351,2,3
100013769,197100006506,1,4
100013770,197100001833,2,3
100013771,197100015453,1,4
100013772,198100000825,1,3
100013773,197100019372,2,3
100013774,197100007758,2,4
100013775,197100019930,1,4
100013776,198100000854,1,3
100013777,197100019085,1,2
100013778,197100019927,1,3
100013779,197100018795,2,2
100013780,197100014131,2,2
100013781,197100001532,2,3
100013782,197100019823,2,4
100013784,197100002144,2,3
100013785,197100019168,1,3
100013786,197100008455,2,3
100013787,197100017179,2,2
100013788,197100019942,1,3
100013790,197100019935,2,3
100013791,197100019906,2,4
100013792,197100018586,2,4
100013793,197100017607,1,3
100013794,197100019943,2,3
100013795,197100019042,1,4
100013796,197100014547,2,4
100013797,197100019946,1,3
100013798,197100016305,2,4
100013799,197100019953,2,3
100013800,197100008442,2,4
100013802,197100019949,2,2
100013803,197100011981,1,4
100013804,197100019657,1,4
100013805,197100019964,2,2
100013806,197100013743,2,3
100013807,197100019730,2,4
100013808,197100019924,1,3
100013812,197100014133,2,4
100013813,197100014633,2,3
100013814,197100019605,2,4
100013815,197100016845,2,3
100013816,197100003104,1,3
100013817,197100010658,1,2
100013818,197100019954,2,2
100013819,197100013238,2,3
100013820,197100019035,2,4
100013821,197100019634,2,3
100013822,197100019976,2,3
100013823,198100000856,1,3
100013824,197100019938,2,4
100013825,197100019829,2,4
100013826,197100019983,1,4
100013827,197100019501,2,3
100013828,197100018627,2,2
100013829,197100016541,2,4
100013830,197100018063,1,3
100013831,197100017424,2,4
100013832,197100013304,2,3
100013833,197100003176,2,3
100013834,198100000858,1,3
100013835,197100016035,2,4
100013836,197100019991,1,4
100013838,197100019992,2,4
100013839,197100019998,2,3
100013840,197100019973,2,3
100013841,197100019989,2,2
100013842,197100003887,2,4
100013843,197100019811,2,1
100013845,197100017994,1,4
100013846,197100000093,2,3
100013847,197100014890,2,2
100013848,197100020007,2,4
100013850,197100020012,2,4
100013851,197100019637,1,2
100013852,197100019176,2,3
100013853,197100014338,2,4
100013854,197100020008,1,3
100013855,197100020009,1,2
100013856,197100008504,1,4
100013857,197100007665,1,4
100013858,197100005844,1,4
100013859,197100007392,1,3
